,position,variable,density
858,1711,exon,0.6085901027077497
859,1712,exon,0.6082691555736897
860,1713,exon,0.6080324156834704
861,1714,exon,0.6078899364099767
862,1715,exon,0.6074976953805182
863,1716,exon,0.6077332011418608
864,1717,exon,0.6078495138983979
865,1718,exon,0.6076539443692266
866,1719,exon,0.6079383601606205
867,1720,exon,0.6076662714980328
868,1721,exon,0.6077787143274904
869,1722,exon,0.6078330060969309
870,1723,exon,0.6077045109670299
871,1724,exon,0.6076545937920795
872,1725,exon,0.6076428497355595
873,1726,exon,0.6075618619138259
874,1727,exon,0.6072870285347979
875,1728,exon,0.607098251457119
876,1729,exon,0.6069263768518679
877,1730,exon,0.6073241983724004
878,1731,exon,0.6075034818941504
879,1732,exon,0.607585449601729
880,1733,exon,0.6077374096953199
881,1734,exon,0.6078928059816219
882,1735,exon,0.6077056261914339
883,1736,exon,0.607419208010924
884,1737,exon,0.6072968142151194
885,1738,exon,0.6071879604293833
886,1739,exon,0.6069352997980862
887,1740,exon,0.6073675700376112
888,1741,exon,0.6069669247009148
889,1742,exon,0.6067031825146622
890,1743,exon,0.6067065108160998
891,1744,exon,0.6067734989940348
892,1745,exon,0.606904349669623
893,1746,exon,0.6070885359555729
894,1747,exon,0.6068836089373606
895,1748,exon,0.6066352390741857
896,1749,exon,0.6063256110973143
897,1750,exon,0.6063780674029617
898,1751,exon,0.6062706622587182
899,1752,exon,0.6060988844805807
900,1753,exon,0.6061366955159027
901,1754,exon,0.6058110516934047
902,1755,exon,0.6059984299172139
903,1756,exon,0.6058149087402221
904,1757,exon,0.6057919199141938
905,1758,exon,0.6061159124662265
906,1759,exon,0.6057278979796532
907,1760,exon,0.6055830464716007
908,1761,exon,0.605689160086145
909,1762,exon,0.6057775222765163
910,1763,exon,0.6055243849805784
911,1764,exon,0.6056776655685766
912,1765,exon,0.6056401477610596
913,1766,exon,0.6057364480923604
914,1767,exon,0.6054936521409351
915,1768,exon,0.6053226302182206
916,1769,exon,0.6051478840097021
917,1770,exon,0.6054329310282338
918,1771,exon,0.6051848626682631
919,1772,exon,0.605255988812408
920,1773,exon,0.6051488100649055
921,1774,exon,0.6051434187536401
922,1775,exon,0.6051888425310182
923,1776,exon,0.6053255517052708
924,1777,exon,0.6050901920689403
925,1778,exon,0.6045181218357611
926,1779,exon,0.604493724155597
927,1780,exon,0.6046123974208675
928,1781,exon,0.6048452171361502
929,1782,exon,0.6049534580571723
930,1783,exon,0.6050179211469534
931,1784,exon,0.6048065068178055
932,1785,exon,0.6048598061972661
933,1786,exon,0.6045297773843118
934,1787,exon,0.6043870824793663
935,1788,exon,0.6043880889447515
936,1789,exon,0.6043594108504182
937,1790,exon,0.6040416388827147
938,1791,exon,0.603926803492964
939,1792,exon,0.6035295427553444
940,1793,exon,0.6034585237193061
941,1794,exon,0.6036069536116018
942,1795,exon,0.6034242114078348
943,1796,exon,0.6031778555994337
944,1797,exon,0.6033151849642004
945,1798,exon,0.6031242418021313
946,1799,exon,0.6030975021951539
947,1800,exon,0.6030481533426835
948,1801,exon,0.6028976826026731
949,1802,exon,0.6022071498163831
950,1803,exon,0.6024003750586029
951,1804,exon,0.6019894894894895
952,1805,exon,0.6020850943927867
953,1806,exon,0.6019627380571901
954,1807,exon,0.6017950551311482
955,1808,exon,0.6015517598538634
956,1809,exon,0.6014513240976346
957,1810,exon,0.6011168125565952
958,1811,exon,0.6010234525473016
959,1812,exon,0.6004536004536004
960,1813,exon,0.6004615879381775
961,1814,exon,0.6000340831629175
962,1815,exon,0.5999279798343536
963,1816,exon,0.5996851050914334
964,1817,exon,0.5996696348895935
965,1818,exon,0.5994944983941772
966,1819,exon,0.5992163128661645
967,1820,exon,0.5995392406991356
968,1821,exon,0.599573081247975
969,1822,exon,0.5995879120879121
970,1823,exon,0.5996830004201199
971,1824,exon,0.599441810674415
972,1825,exon,0.5990661716866317
973,1826,exon,0.5990000383127083
974,1827,exon,0.5986959440023013
975,1828,exon,0.5988749376031948
976,1829,exon,0.5986622073578596
977,1830,exon,0.5986144520350236
978,1831,exon,0.5982930682387393
979,1832,exon,0.5985494386790633
980,1833,exon,0.5988567455872698
981,1834,exon,0.5984416387927535
982,1835,exon,0.5983043301523393
983,1836,exon,0.5986279867449567
984,1837,exon,0.5985953748253919
985,1838,exon,0.5987879729624738
986,1839,exon,0.5988176496898275
987,1840,exon,0.5982789502375204
988,1841,exon,0.5986824153120492
989,1842,exon,0.5988175840471406
990,1843,exon,0.5989647426506495
991,1844,exon,0.5983691507460059
992,1845,exon,0.5986101595380249
993,1846,exon,0.5986674505193024
994,1847,exon,0.5986817584400809
995,1848,exon,0.598648940557312
996,1849,exon,0.5988717222942957
997,1850,exon,0.5986659583259548
998,1851,exon,0.5987552194122745
999,1852,exon,0.5989984819509887
1000,1853,exon,0.5992263972213451
1001,1854,exon,0.5994785082174463
1002,1855,exon,0.599628296887975
1003,1856,exon,0.599168892846542
1004,1857,exon,0.5989424486077554
1005,1858,exon,0.5987354567617387
1006,1859,exon,0.5985877779320468
1007,1860,exon,0.598721689592886
1008,1861,exon,0.598363098194243
1009,1862,exon,0.5980914512922465
1010,1863,exon,0.5980819355737281
1011,1864,exon,0.5978016288655688
1012,1865,exon,0.5977799477869228
1013,1866,exon,0.5975748389541493
1014,1867,exon,0.5974492545356566
1015,1868,exon,0.5971955896452541
1016,1869,exon,0.596929596609763
1017,1870,exon,0.5969471452006562
1018,1871,exon,0.5969246786529452
1019,1872,exon,0.5966698058388603
1020,1873,exon,0.5967276227141483
1021,1874,exon,0.5965809907903449
1022,1875,exon,0.5965789315184002
1023,1876,exon,0.5964041783848936
1024,1877,exon,0.5960320810468552
1025,1878,exon,0.5958165728077233
1026,1879,exon,0.5954436595624786
1027,1880,exon,0.5952716581416891
1028,1881,exon,0.5951555698855393
1029,1882,exon,0.5949384956644485
1030,1883,exon,0.5948782112082013
1031,1884,exon,0.5949592051054204
1032,1885,exon,0.5944137917096142
1033,1886,exon,0.5939332659251769
1034,1887,exon,0.593342776203966
1035,1888,exon,0.5934684456682392
1036,1889,exon,0.5933878940118305
1037,1890,exon,0.5933154971826989
1038,1891,exon,0.5929666585543928
1039,1892,exon,0.5925768091237469
1040,1893,exon,0.5924624850244685
1041,1894,exon,0.592303628753708
1042,1895,exon,0.5922786045376921
1043,1896,exon,0.5924321025328044
1044,1897,exon,0.5923905298943468
1045,1898,exon,0.5920999022164276
1046,1899,exon,0.5921637379214743
1047,1900,exon,0.5920032639738882
1048,1901,exon,0.5920708802874408
1049,1902,exon,0.5919751573097981
1050,1903,exon,0.5917445259951342
1051,1904,exon,0.5916809886242737
1052,1905,exon,0.5910691617869867
1053,1906,exon,0.590784297656122
1054,1907,exon,0.590773962070733
1055,1908,exon,0.5907636124902548
1056,1909,exon,0.5906832553174016
1057,1910,exon,0.5903720901563559
1058,1911,exon,0.5899950653836664
1059,1912,exon,0.5902590588283709
1060,1913,exon,0.5900788666268558
1061,1914,exon,0.5897869183530479
1062,1915,exon,0.5897758439362383
1063,1916,exon,0.5895583986793231
1064,1917,exon,0.5891087064265653
1065,1918,exon,0.5891045115423564
1066,1919,exon,0.5887815673540301
1067,1920,exon,0.5886322238781255
1068,1921,exon,0.588387604606844
1069,1922,exon,0.5884913560797645
1070,1923,exon,0.58832558911384
1071,1924,exon,0.5881937813939973
1072,1925,exon,0.5880202708316026
1073,1926,exon,0.5876509341812665
1074,1927,exon,0.0
1075,1928,exon,0.0
1076,1929,exon,0.0
1077,1930,exon,0.0
1078,1931,exon,0.0
1079,1932,exon,0.0
1080,1933,exon,0.0
1081,1934,exon,0.0
1082,1935,exon,0.0
1083,1936,exon,0.0
1084,1937,exon,0.0
1085,1938,exon,0.0
1086,1939,exon,0.0
1087,1940,exon,0.0
1088,1941,exon,0.0
1089,1942,exon,0.0
1090,1943,exon,0.0
1091,1944,exon,0.0
1092,1945,exon,0.0
1093,1946,exon,0.0
1094,1947,exon,0.0
1095,1948,exon,0.0
1096,1949,exon,0.0
1097,1950,exon,0.0
1098,1951,exon,0.0
1099,1952,exon,0.0
1100,1953,exon,0.0
1101,1954,exon,0.0
1102,1955,exon,0.0
1103,1956,exon,0.0
1104,1957,exon,0.0
1105,1958,exon,0.0
1106,1959,exon,0.0
1107,1960,exon,0.0
1108,1961,exon,0.0
1109,1962,exon,0.0
1110,1963,exon,0.0
1111,1964,exon,0.0
1112,1965,exon,0.0
1113,1966,exon,0.0
1114,1967,exon,0.0
1115,1968,exon,0.0
1116,1969,exon,0.0
1117,1970,exon,0.0
1118,1971,exon,0.0
1119,1972,exon,0.0
1120,1973,exon,0.0
1121,1974,exon,0.0
1122,1975,exon,0.0
1123,1976,exon,0.0
1124,1977,exon,0.0
1125,1978,exon,0.0
1126,1979,exon,0.0
1127,1980,exon,0.0
1128,1981,exon,0.0
1129,1982,exon,0.0
1130,1983,exon,0.0
1131,1984,exon,0.0
1132,1985,exon,0.0
1133,1986,exon,0.0
1134,1987,exon,0.0
1135,1988,exon,0.0
1136,1989,exon,0.0
1137,1990,exon,0.0
1138,1991,exon,0.0
1139,1992,exon,0.0
1140,1993,exon,0.0
1141,1994,exon,0.0
1142,1995,exon,0.0
1143,1996,exon,0.0
1144,1997,exon,0.0
1145,1998,exon,0.0
1146,1999,exon,0.0
1147,853,intron,0.0
1148,854,intron,0.0
1149,855,intron,0.0
1150,856,intron,0.0
1151,857,intron,0.0
1152,858,intron,0.0
1153,859,intron,0.0
1154,860,intron,0.0
1155,861,intron,0.0
1156,862,intron,0.0
1157,863,intron,0.0
1158,864,intron,0.0
1159,865,intron,0.0
1160,866,intron,0.0
1161,867,intron,0.0
1162,868,intron,0.0
1163,869,intron,0.0
1164,870,intron,0.0
1165,871,intron,0.0
1166,872,intron,0.0
1167,873,intron,0.0
1168,874,intron,0.0
1169,875,intron,0.0
1170,876,intron,0.0
1171,877,intron,0.0
1172,878,intron,0.0
1173,879,intron,0.0
1174,880,intron,0.0
1175,881,intron,0.0
1176,882,intron,0.0
1177,883,intron,0.0
1178,884,intron,0.0
1179,885,intron,0.0
1180,886,intron,0.0
1181,887,intron,0.0
1182,888,intron,0.0
1183,889,intron,0.0
1184,890,intron,0.0
1185,891,intron,0.0
1186,892,intron,0.0
1187,893,intron,0.0
1188,894,intron,0.0
1189,895,intron,0.0
1190,896,intron,0.0
1191,897,intron,0.0
1192,898,intron,0.0
1193,899,intron,0.0
1194,900,intron,0.0
1195,901,intron,0.0
1196,902,intron,0.0
1197,903,intron,0.0
1198,904,intron,0.0
1199,905,intron,0.0
1200,906,intron,0.0
1201,907,intron,0.0
1202,908,intron,0.0
1203,909,intron,0.0
1204,910,intron,0.0
1205,911,intron,0.0
1206,912,intron,0.0
1207,913,intron,0.0
1208,914,intron,0.0
1209,915,intron,0.0
1210,916,intron,0.0
1211,917,intron,0.0
1212,918,intron,0.0
1213,919,intron,0.0
1214,920,intron,0.0
1215,921,intron,0.0
1216,922,intron,0.0
1217,923,intron,0.0
1218,924,intron,0.0
1219,925,intron,0.0
1220,926,intron,0.0
1221,927,intron,0.0
1222,928,intron,0.0
1223,929,intron,0.0
1224,930,intron,0.0
1225,931,intron,1.0
1226,932,intron,0.5
1227,933,intron,0.6666666666666666
1228,934,intron,0.5
1229,935,intron,0.6666666666666666
1230,936,intron,0.5555555555555556
1231,937,intron,0.4166666666666667
1232,938,intron,0.4
1233,939,intron,0.45
1234,940,intron,0.4
1235,941,intron,0.4666666666666667
1236,942,intron,0.5
1237,943,intron,0.4883720930232558
1238,944,intron,0.47058823529411764
1239,945,intron,0.5166666666666667
1240,946,intron,0.5352112676056338
1241,947,intron,0.5542168674698795
1242,948,intron,0.5670103092783505
1243,949,intron,0.5315315315315315
1244,950,intron,0.5546875
1245,951,intron,0.5743243243243243
1246,952,intron,0.5433526011560693
1247,953,intron,0.5317073170731708
1248,954,intron,0.5269709543568465
1249,955,intron,0.5302491103202847
1250,956,intron,0.5201238390092879
1251,957,intron,0.5241935483870968
1252,958,intron,0.5245901639344263
1253,959,intron,0.5288065843621399
1254,960,intron,0.5381818181818182
1255,961,intron,0.5451612903225806
1256,962,intron,0.5496402877697841
1257,963,intron,0.558258642765685
1258,964,intron,0.5551724137931034
1259,965,intron,0.5518672199170125
1260,966,intron,0.549812030075188
1261,967,intron,0.5563139931740614
1262,968,intron,0.5561580170410535
1263,969,intron,0.5564174894217208
1264,970,intron,0.5588424437299035
1265,971,intron,0.5593419506462984
1266,972,intron,0.5629032258064516
1267,973,intron,0.5675542406311637
1268,974,intron,0.5698096101541251
1269,975,intron,0.5708924103419516
1270,976,intron,0.576036866359447
1271,977,intron,0.5778092874867068
1272,978,intron,0.5800851621356043
1273,979,intron,0.5816419266888821
1274,980,intron,0.5797589010372862
1275,981,intron,0.5789336801040312
1276,982,intron,0.5814009661835748
1277,983,intron,0.5787817487075747
1278,984,intron,0.5818829943384357
1279,985,intron,0.5836598746081505
1280,986,intron,0.5876420975430876
1281,987,intron,0.5899725274725275
1282,988,intron,0.5916559278350515
1283,989,intron,0.5909986361569934
1284,990,intron,0.5918571428571429
1285,991,intron,0.5912034538586076
1286,992,intron,0.5923184892178129
1287,993,intron,0.5928925420041098
1288,994,intron,0.5941480206540447
1289,995,intron,0.5950278050376185
1290,996,intron,0.5976546284765463
1291,997,intron,0.5994857594936709
1292,998,intron,0.6003770028275212
1293,999,intron,0.6000719295090811
1294,1000,intron,0.600154546235082
1295,1001,intron,0.5993271518831542
1296,1002,intron,0.6009732360097324
1297,1003,intron,0.6020576749774708
1298,1004,intron,0.6021868930292784
1299,1005,intron,0.604014346806456
1300,1006,intron,0.6044741544774638
1301,1007,intron,0.6040925266903915
1302,1008,intron,0.6046525827329344
1303,1009,intron,0.6070443205165835
1304,1010,intron,0.6082660493478629
1305,1011,intron,0.6083057020166331
1306,1012,intron,0.6089938226363731
1307,1013,intron,0.6098804057122672
1308,1014,intron,0.6098320759308834
1309,1015,intron,0.6082706766917293
1310,1016,intron,0.6090785292782569
1311,1017,intron,0.6097293503531166
1312,1018,intron,0.6099143414468663
1313,1019,intron,0.6097851049868767
1314,1020,intron,0.6095102008414702
1315,1021,intron,0.6097767188040429
1316,1022,intron,0.6095418853038592
1317,1023,intron,0.609631258335436
1318,1024,intron,0.6096598449395824
1319,1025,intron,0.609126916957243
1320,1026,intron,0.6087056429110724
1321,1027,intron,0.6084450530204121
1322,1028,intron,0.6089698018730875
1323,1029,intron,0.60991864549248
1324,1030,intron,0.6100691304728291
1325,1031,intron,0.611273356205166
1326,1032,intron,0.611804923772503
1327,1033,intron,0.6121332403583114
1328,1034,intron,0.6127626256035495
1329,1035,intron,0.6128556910569106
1330,1036,intron,0.6131506036018207
1331,1037,intron,0.6128286065396015
1332,1038,intron,0.6126896163058282
1333,1039,intron,0.6126499404816409
1334,1040,intron,0.6131883831506574
1335,1041,intron,0.6127079522689661
1336,1042,intron,0.6127010431937451
1337,1043,intron,0.6128771384136859
1338,1044,intron,0.6125564351223858
1339,1045,intron,0.6121657965511786
1340,1046,intron,0.6126676198941144
1341,1047,intron,0.6126010425322959
1342,1048,intron,0.6128704644077186
1343,1049,intron,0.6130605168583967
1344,1050,intron,0.6132388792707487
1345,1051,intron,0.6136933261887888
1346,1052,intron,0.6142407632967926
1347,1053,intron,0.6145476225965122
1348,1054,intron,0.6144490391632206
1349,1055,intron,0.6149423461770592
1350,1056,intron,0.6151320907365342
1351,1057,intron,0.6148205737979816
1352,1058,intron,0.6148916145031895
1353,1059,intron,0.6149611256716986
1354,1060,intron,0.6149473956165405
1355,1061,intron,0.6152016662444764
1356,1062,intron,0.6152020313534997
1357,1063,intron,0.6146536904939157
1358,1064,intron,0.6148514062624492
1359,1065,intron,0.6149986968986187
1360,1066,intron,0.6153718247166867
1361,1067,intron,0.6152687091913611
1362,1068,intron,0.6155391993687662
1363,1069,intron,0.6155895101339081
1364,1070,intron,0.6156736829587347
1365,1071,intron,0.6159732688420783
1366,1072,intron,0.6164160257146137
1367,1073,intron,0.6164025043713689
1368,1074,intron,0.6165478552977306
1369,1075,intron,0.6165371748629711
1370,1076,intron,0.6166832706666239
1371,1077,intron,0.6163487566223945
1372,1078,intron,0.6160084516670292
1373,1079,intron,0.6157834688181244
1374,1080,intron,0.6158224359937873
1375,1081,intron,0.6157820017351526
1376,1082,intron,0.6160107100241557
1377,1083,intron,0.616359886962499
1378,1084,intron,0.6163091177327357
1379,1085,intron,0.6167607066876329
1380,1086,intron,0.6164535752012531
1381,1087,intron,0.6165798463235096
1382,1088,intron,0.6164583112617862
1383,1089,intron,0.6168246239457439
1384,1090,intron,0.617075760949624
1385,1091,intron,0.6175691409479777
1386,1092,intron,0.6173348517468683
1387,1093,intron,0.6173555479104209
1388,1094,intron,0.6174165058811183
1389,1095,intron,0.6176119545497947
1390,1096,intron,0.617847534335757
1391,1097,intron,0.6178765592495495
1392,1098,intron,0.6179422261537992
1393,1099,intron,0.6181257521058965
1394,1100,intron,0.618420564561
1395,1101,intron,0.6186234758552044
1396,1102,intron,0.618768053148469
1397,1103,intron,0.618978736746095
1398,1104,intron,0.6192797012469143
1399,1105,intron,0.6194621461396421
1400,1106,intron,0.619524697110904
1401,1107,intron,0.6196194909405827
1402,1108,intron,0.6197612191585882
1403,1109,intron,0.619872391245538
1404,1110,intron,0.6200441892446767
1405,1111,intron,0.6200897542382158
1406,1112,intron,0.6202123396161602
1407,1113,intron,0.6202834784248406
1408,1114,intron,0.620249704950618
1409,1115,intron,0.6204309656823623
1410,1116,intron,0.6205178618023823
1411,1117,intron,0.6207233743873395
1412,1118,intron,0.6205313450895955
1413,1119,intron,0.6205782123396543
1414,1120,intron,0.6206566506177853
1415,1121,intron,0.6207656293032222
1416,1122,intron,0.6209409641221244
1417,1123,intron,0.6210570059920593
1418,1124,intron,0.621230981250764
1419,1125,intron,0.6215311004784689
1420,1126,intron,0.6215955796292768
1421,1127,intron,0.6216820717346196
1422,1128,intron,0.6218916092125766
1423,1129,intron,0.6219853733803978
1424,1130,intron,0.6223454916531478
1425,1131,intron,0.6225004923861551
1426,1132,intron,0.6224895268605224
1427,1133,intron,0.6223902838455709
1428,1134,intron,0.6225428195657322
1429,1135,intron,0.6225819659852396
1430,1136,intron,0.6226074305734249
1431,1137,intron,0.6228341629680488
1432,1138,intron,0.6229779125836056
1433,1139,intron,0.6229444216916813
1434,1140,intron,0.6230070404371376
1435,1141,intron,0.6230751018088834
1436,1142,intron,0.6232510751779443
1437,1143,intron,0.6233618100980004
1438,1144,intron,0.6234591270464178
1439,1145,intron,0.6236623639469021
1440,1146,intron,0.6237339558712655
1441,1147,intron,0.623939518181941
1442,1148,intron,0.6241831526063131
1443,1149,intron,0.6241236025312975
1444,1150,intron,0.6242568789576284
1445,1151,intron,0.6245087422053763
1446,1152,intron,0.6245368464388638
1447,1153,intron,0.6246091381038198
1448,1154,intron,0.6247748016974188
1449,1155,intron,0.6249014705259143
1450,1156,intron,0.6247533624740741
1451,1157,intron,0.6247331993935116
1452,1158,intron,0.624970969775389
1453,1159,intron,0.6248270409171773
1454,1160,intron,0.6248722038195722
1455,1161,intron,0.6249385714459774
1456,1162,intron,0.6252813475640746
1457,1163,intron,0.6253300267226494
1458,1164,intron,0.6251875435280072
1459,1165,intron,0.6252362238967653
1460,1166,intron,0.6253530199655131
1461,1167,intron,0.625360995332428
1462,1168,intron,0.6254348171731939
1463,1169,intron,0.6255101529591762
1464,1170,intron,0.6255922536856661
1465,1171,intron,0.6255391889988312
1466,1172,intron,0.6257261253760714
1467,1173,intron,0.6258266934519107
1468,1174,intron,0.6260102398396332
1469,1175,intron,0.6258379716902209
1470,1176,intron,0.6257097651860176
1471,1177,intron,0.6256519581717604
1472,1178,intron,0.62555280220463
1473,1179,intron,0.6253839024478892
1474,1180,intron,0.6252760638624723
1475,1181,intron,0.625258836386644
1476,1182,intron,0.62521319693497
1477,1183,intron,0.6252347417840376
1478,1184,intron,0.6252317402810603
1479,1185,intron,0.6252564892212934
1480,1186,intron,0.6254039726751657
1481,1187,intron,0.6253291902963758
1482,1188,intron,0.6253682510415006
1483,1189,intron,0.6253991792254371
1484,1190,intron,0.625376627476819
1485,1191,intron,0.6253406459808897
1486,1192,intron,0.6254859846116201
1487,1193,intron,0.6254667460360409
1488,1194,intron,0.6255070200182443
1489,1195,intron,0.6252877028996432
1490,1196,intron,0.6251975750785298
1491,1197,intron,0.6251219819831781
1492,1198,intron,0.6249508509801719
1493,1199,intron,0.6247973028533838
1494,1200,intron,0.6247077545727814
1495,1201,intron,0.6246438514249203
1496,1202,intron,0.6245792830366271
1497,1203,intron,0.624558489444141
1498,1204,intron,0.6246907065565384
1499,1205,intron,0.6246900210817704
1500,1206,intron,0.6245796509587468
1501,1207,intron,0.6245651048037848
1502,1208,intron,0.6245316929931146
1503,1209,intron,0.6245335938484811
1504,1210,intron,0.6245390030853445
1505,1211,intron,0.6245603723977954
1506,1212,intron,0.6245597755517013
1507,1213,intron,0.624450613358974
1508,1214,intron,0.6244492643469342
1509,1215,intron,0.6242201518607092
1510,1216,intron,0.6241859324216594
1511,1217,intron,0.6240179127821018
1512,1218,intron,0.6238100455286928
1513,1219,intron,0.6237325344459538
1514,1220,intron,0.6235471483774288
1515,1221,intron,0.6235169446877945
1516,1222,intron,0.6235049183573677
1517,1223,intron,0.6233576773260072
1518,1224,intron,0.6233734121404227
1519,1225,intron,0.6233567280629876
1520,1226,intron,0.623335700337298
1521,1227,intron,0.6232694332144973
1522,1228,intron,0.6230875031593301
1523,1229,intron,0.6229979261619937
1524,1230,intron,0.6227508546971117
1525,1231,intron,0.6225740833971126
1526,1232,intron,0.6223476003306888
1527,1233,intron,0.6223614050915484
1528,1234,intron,0.622272315843485
1529,1235,intron,0.6223274018897855
1530,1236,intron,0.6220447851846759
1531,1237,intron,0.6219055535085389
1532,1238,intron,0.6215969152959402
1533,1239,intron,0.621493005176198
1534,1240,intron,0.6214246685484076
1535,1241,intron,0.6213040802615162
1536,1242,intron,0.621061224489796
1537,1243,intron,0.6208842105263158
1538,1244,intron,0.6206158152554234
1539,1245,intron,0.620341216140774
1540,1246,intron,0.6202016490460364
1541,1247,intron,0.6198774075698604
1542,1248,intron,0.6196901950469967
1543,1249,intron,0.6194348416739378
1544,1250,intron,0.6193717883048859
1545,1251,intron,0.6191751399394648
1546,1252,intron,0.618917430740277
1547,1253,intron,0.618803007781761
1548,1254,intron,0.6186128651591998
1549,1255,intron,0.6183576717735709
1550,1256,intron,0.618381629216682
1551,1257,intron,0.6180555367734363
1552,1258,intron,0.6179093847291093
1553,1259,intron,0.6176730993317958
1554,1260,intron,0.6175301264653851
1555,1261,intron,0.6173186975628175
1556,1262,intron,0.6169698362109729
1557,1263,intron,0.6168016566590176
1558,1264,intron,0.6165119661369359
1559,1265,intron,0.6164919903550028
1560,1266,intron,0.6163640357493523
1561,1267,intron,0.6160831220954796
1562,1268,intron,0.6158389601220287
1563,1269,intron,0.6156254271325083
1564,1270,intron,0.6153357950611585
1565,1271,intron,0.6151235480519889
1566,1272,intron,0.6148517927683539
1567,1273,intron,0.6146229253666021
1568,1274,intron,0.6143880553562702
1569,1275,intron,0.6141296453841845
1570,1276,intron,0.61397565040945
1571,1277,intron,0.6137199499984504
1572,1278,intron,0.613498181668226
1573,1279,intron,0.6133691022449022
1574,1280,intron,0.6131749776044888
1575,1281,intron,0.6129187607908233
1576,1282,intron,0.6126478272651509
1577,1283,intron,0.6124158376939974
1578,1284,intron,0.6120914433546205
1579,1285,intron,0.6119144675314114
1580,1286,intron,0.6117028157474883
1581,1287,intron,0.6115403700290636
1582,1288,intron,0.6113275821115778
1583,1289,intron,0.6111382942232804
1584,1290,intron,0.6109705533611763
1585,1291,intron,0.6106888259579312
1586,1292,intron,0.6103727373281599
1587,1293,intron,0.6100900549041993
1588,1294,intron,0.6097400666265141
1589,1295,intron,0.6094215028601793
1590,1296,intron,0.6092253440452651
1591,1297,intron,0.6089940881359978
1592,1298,intron,0.6086650071600348
1593,1299,intron,0.6083361825902966
1594,1300,intron,0.6081154616735511
1595,1301,intron,0.6077834847886211
1596,1302,intron,0.6074398400500953
1597,1303,intron,0.6072101918353081
1598,1304,intron,0.606955748211056
1599,1305,intron,0.6066837100209035
1600,1306,intron,0.6064895107635929
1601,1307,intron,0.6062040189402833
1602,1308,intron,0.605997557997558
1603,1309,intron,0.6057235371137515
1604,1310,intron,0.6052946790277345
1605,1311,intron,0.6051272203085764
1606,1312,intron,0.6049253264011767
1607,1313,intron,0.604648457381062
1608,1314,intron,0.604452274415757
1609,1315,intron,0.6040875305670735
1610,1316,intron,0.6037837368322001
1611,1317,intron,0.6035165661199237
1612,1318,intron,0.6034407267338356
1613,1319,intron,0.6030668405968399
1614,1320,intron,0.6028764034161789
1615,1321,intron,0.6025868925665769
1616,1322,intron,0.6024106474248706
1617,1323,intron,0.602257333107154
1618,1324,intron,0.6020944532064604
1619,1325,intron,0.6017099393800754
1620,1326,intron,0.6015292026300572
1621,1327,intron,0.601354161467951
1622,1328,intron,0.6010685135035708
1623,1329,intron,0.6008021219253771
1624,1330,intron,0.600567195907478
1625,1331,intron,0.6004000302623367
1626,1332,intron,0.60012703599983
1627,1333,intron,0.5996259707427052
1628,1334,intron,0.5994229251804831
1629,1335,intron,0.5991888547513633
1630,1336,intron,0.5988519763816345
1631,1337,intron,0.5986191974730657
1632,1338,intron,0.5983452866451038
1633,1339,intron,0.5980673523945073
1634,1340,intron,0.5977236699976152
1635,1341,intron,0.5974279515855205
1636,1342,intron,0.5973895113963968
1637,1343,intron,0.5971983105062191
1638,1344,intron,0.5970373610826709
1639,1345,intron,0.5968419315627883
1640,1346,intron,0.5966227760650745
1641,1347,intron,0.5964184932443869
1642,1348,intron,0.5960590220278805
1643,1349,intron,0.5956999396214891
1644,1350,intron,0.5954359339328792
1645,1351,intron,0.5950044314782673
1646,1352,intron,0.5947481268011527
1647,1353,intron,0.5946356112142301
1648,1354,intron,0.5942900783728264
1649,1355,intron,0.5940283279869849
1650,1356,intron,0.5936941217517451
1651,1357,intron,0.5935560350263339
1652,1358,intron,0.5932964271890023
1653,1359,intron,0.5930345891084805
1654,1360,intron,0.5927641728279377
1655,1361,intron,0.5924014913003673
1656,1362,intron,0.5922794645891253
1657,1363,intron,0.592085627775259
1658,1364,intron,0.592037015542249
1659,1365,intron,0.5918178965891987
1660,1366,intron,0.591507454144068
1661,1367,intron,0.5913073861805773
1662,1368,intron,0.5910070695005111
1663,1369,intron,0.5906950098950715
1664,1370,intron,0.5904780647583888
1665,1371,intron,0.5902796295710419
1666,1372,intron,0.5900258497104607
1667,1373,intron,0.5897057098779355
1668,1374,intron,0.5894641255706425
1669,1375,intron,0.5893733074303106
1670,1376,intron,0.5891314566133128
1671,1377,intron,0.5889445113511764
1672,1378,intron,0.5887820886945435
1673,1379,intron,0.5886104763164918
1674,1380,intron,0.5883624794147632
1675,1381,intron,0.5881023000727517
1676,1382,intron,0.5878370671551163
1677,1383,intron,0.5877200430812959
1678,1384,intron,0.5873669687288606
1679,1385,intron,0.5871946608730954
1680,1386,intron,0.5870213458255517
1681,1387,intron,0.5867592668877019
1682,1388,intron,0.5864637399357937
1683,1389,intron,0.5862717421505974
1684,1390,intron,0.5860125260960334
1685,1391,intron,0.5859355583170602
1686,1392,intron,0.5857791238833471
1687,1393,intron,0.585513635658743
1688,1394,intron,0.5852875161034695
1689,1395,intron,0.585155581309453
1690,1396,intron,0.5850411692691184
1691,1397,intron,0.5847492244339195
1692,1398,intron,0.5843945250450069
1693,1399,intron,0.5842773908960446
1694,1400,intron,0.5840385742165989
1695,1401,intron,0.5838357159364785
1696,1402,intron,0.5835959647498422
1697,1403,intron,0.5831102789608084
1698,1404,intron,0.5829576521481351
