,position,variable,density
855,1708,exon,0.10061224489795918
856,1709,exon,0.10046598639455782
857,1710,exon,0.10031972789115647
858,1711,exon,0.10017857142857144
859,1712,exon,0.10003571428571428
860,1713,exon,0.09989285714285714
861,1714,exon,0.09975680272108843
862,1715,exon,0.09962244897959184
863,1716,exon,0.09949149659863946
864,1717,exon,0.09936054421768707
865,1718,exon,0.09923299319727892
866,1719,exon,0.09910544217687076
867,1720,exon,0.09898469387755103
868,1721,exon,0.0988656462585034
869,1722,exon,0.09874489795918368
870,1723,exon,0.09862585034013606
871,1724,exon,0.09851360544217687
872,1725,exon,0.09839795918367346
873,1726,exon,0.09828231292517006
874,1727,exon,0.09816156462585035
875,1728,exon,0.0980408163265306
876,1729,exon,0.09792006802721087
877,1730,exon,0.09780272108843538
878,1731,exon,0.09768707482993198
879,1732,exon,0.09757312925170068
880,1733,exon,0.0974591836734694
881,1734,exon,0.09735034013605443
882,1735,exon,0.09724319727891156
883,1736,exon,0.09714625850340136
884,1737,exon,0.09705102040816325
885,1738,exon,0.0969591836734694
886,1739,exon,0.0968622448979592
887,1740,exon,0.09676530612244898
888,1741,exon,0.09666666666666665
889,1742,exon,0.09656292517006802
890,1743,exon,0.09646428571428572
891,1744,exon,0.09636394557823129
892,1745,exon,0.09626190476190476
893,1746,exon,0.09615986394557823
894,1747,exon,0.0960578231292517
895,1748,exon,0.09596258503401361
896,1749,exon,0.09587414965986395
897,1750,exon,0.09577891156462584
898,1751,exon,0.09568367346938776
899,1752,exon,0.09559013605442178
900,1753,exon,0.0955
901,1754,exon,0.09540816326530611
902,1755,exon,0.09531972789115646
903,1756,exon,0.09522789115646259
904,1757,exon,0.0951360544217687
905,1758,exon,0.09504591836734694
906,1759,exon,0.09495238095238095
907,1760,exon,0.09485714285714286
908,1761,exon,0.09476190476190476
909,1762,exon,0.09466666666666668
910,1763,exon,0.09457142857142857
911,1764,exon,0.09447448979591837
912,1765,exon,0.09437925170068028
913,1766,exon,0.09427721088435373
914,1767,exon,0.09417176870748298
915,1768,exon,0.09406632653061224
916,1769,exon,0.09395578231292517
917,1770,exon,0.0938469387755102
918,1771,exon,0.09374489795918367
919,1772,exon,0.09364115646258503
920,1773,exon,0.09354251700680272
921,1774,exon,0.0934421768707483
922,1775,exon,0.0933452380952381
923,1776,exon,0.09324829931972789
924,1777,exon,0.09314965986394559
925,1778,exon,0.09304931972789116
926,1779,exon,0.09294897959183675
927,1780,exon,0.092843537414966
928,1781,exon,0.09273469387755102
929,1782,exon,0.09263095238095238
930,1783,exon,0.09252551020408163
931,1784,exon,0.0924200680272109
932,1785,exon,0.09231632653061225
933,1786,exon,0.09220918367346939
934,1787,exon,0.09210714285714285
935,1788,exon,0.09200850340136055
936,1789,exon,0.09191156462585034
937,1790,exon,0.09181632653061224
938,1791,exon,0.0917295918367347
939,1792,exon,0.09164625850340136
940,1793,exon,0.09156122448979592
941,1794,exon,0.09147108843537416
942,1795,exon,0.09138605442176871
943,1796,exon,0.09129931972789114
944,1797,exon,0.0912108843537415
945,1798,exon,0.09112414965986394
946,1799,exon,0.09103231292517006
947,1800,exon,0.0909438775510204
948,1801,exon,0.09085374149659864
949,1802,exon,0.09076870748299319
950,1803,exon,0.09068877551020407
951,1804,exon,0.09061224489795919
952,1805,exon,0.09053571428571429
953,1806,exon,0.0904608843537415
954,1807,exon,0.0903843537414966
955,1808,exon,0.09030782312925169
956,1809,exon,0.0902295918367347
957,1810,exon,0.09014965986394559
958,1811,exon,0.09006462585034014
959,1812,exon,0.08998299319727891
960,1813,exon,0.08989965986394557
961,1814,exon,0.08981632653061225
962,1815,exon,0.08973299319727891
963,1816,exon,0.0896530612244898
964,1817,exon,0.08957312925170069
965,1818,exon,0.08949149659863946
966,1819,exon,0.08940816326530612
967,1820,exon,0.08932312925170069
968,1821,exon,0.08923299319727891
969,1822,exon,0.08914285714285713
970,1823,exon,0.0890578231292517
971,1824,exon,0.08896598639455781
972,1825,exon,0.08887414965986394
973,1826,exon,0.08877891156462585
974,1827,exon,0.08868197278911565
975,1828,exon,0.08858163265306122
976,1829,exon,0.08847959183673469
977,1830,exon,0.08837585034013605
978,1831,exon,0.08827551020408163
979,1832,exon,0.08816666666666666
980,1833,exon,0.08806462585034014
981,1834,exon,0.08796088435374151
982,1835,exon,0.08785884353741497
983,1836,exon,0.08776020408163265
984,1837,exon,0.08765986394557822
985,1838,exon,0.0875578231292517
986,1839,exon,0.08745408163265307
987,1840,exon,0.08735374149659865
988,1841,exon,0.08725510204081632
989,1842,exon,0.08716156462585034
990,1843,exon,0.08706632653061225
991,1844,exon,0.08697108843537416
992,1845,exon,0.08687925170068027
993,1846,exon,0.08678571428571427
994,1847,exon,0.08669557823129251
995,1848,exon,0.08660374149659864
996,1849,exon,0.0865204081632653
997,1850,exon,0.08643367346938775
998,1851,exon,0.0863469387755102
999,1852,exon,0.08626360544217687
1000,1853,exon,0.08617687074829931
1001,1854,exon,0.0860952380952381
1002,1855,exon,0.08601700680272109
1003,1856,exon,0.08594387755102041
1004,1857,exon,0.08587414965986395
1005,1858,exon,0.08580442176870748
1006,1859,exon,0.08574319727891157
1007,1860,exon,0.08567857142857144
1008,1861,exon,0.08561054421768706
1009,1862,exon,0.08554421768707482
1010,1863,exon,0.08547448979591837
1011,1864,exon,0.08540646258503401
1012,1865,exon,0.08533843537414966
1013,1866,exon,0.08527380952380952
1014,1867,exon,0.0852091836734694
1015,1868,exon,0.08514285714285715
1016,1869,exon,0.08507823129251701
1017,1870,exon,0.08501020408163265
1018,1871,exon,0.0849421768707483
1019,1872,exon,0.08487585034013606
1020,1873,exon,0.08481632653061225
1021,1874,exon,0.08476020408163265
1022,1875,exon,0.0847091836734694
1023,1876,exon,0.08465986394557824
1024,1877,exon,0.08460714285714287
1025,1878,exon,0.0845578231292517
1026,1879,exon,0.08450510204081632
1027,1880,exon,0.08445238095238095
1028,1881,exon,0.08439455782312927
1029,1882,exon,0.08433673469387755
1030,1883,exon,0.08427380952380951
1031,1884,exon,0.0842108843537415
1032,1885,exon,0.08414795918367346
1033,1886,exon,0.0840986394557823
1034,1887,exon,0.08404761904761905
1035,1888,exon,0.0839982993197279
1036,1889,exon,0.08395238095238095
1037,1890,exon,0.08390816326530613
1038,1891,exon,0.08385714285714287
1039,1892,exon,0.08380612244897959
1040,1893,exon,0.08375340136054421
1041,1894,exon,0.08370408163265305
1042,1895,exon,0.08365306122448979
1043,1896,exon,0.0835969387755102
1044,1897,exon,0.08354251700680271
1045,1898,exon,0.08348299319727892
1046,1899,exon,0.0834251700680272
1047,1900,exon,0.08336734693877551
1048,1901,exon,0.08330612244897961
1049,1902,exon,0.08324489795918368
1050,1903,exon,0.08318537414965985
1051,1904,exon,0.08312244897959184
1052,1905,exon,0.08306462585034013
1053,1906,exon,0.08300680272108843
1054,1907,exon,0.08295068027210883
1055,1908,exon,0.08289455782312925
1056,1909,exon,0.08283673469387755
1057,1910,exon,0.08277380952380951
1058,1911,exon,0.08271428571428571
1059,1912,exon,0.08265136054421769
1060,1913,exon,0.08259013605442178
1061,1914,exon,0.08252721088435373
1062,1915,exon,0.08247108843537415
1063,1916,exon,0.08241496598639456
1064,1917,exon,0.08235374149659865
1065,1918,exon,0.0822908163265306
1066,1919,exon,0.08222619047619048
1067,1920,exon,0.08216326530612245
1068,1921,exon,0.08210204081632654
1069,1922,exon,0.08204421768707483
1070,1923,exon,0.08198639455782314
1071,1924,exon,0.08193537414965986
1072,1925,exon,0.0818843537414966
1073,1926,exon,0.08183163265306123
1074,1927,exon,0.0
1075,1928,exon,0.0
1076,1929,exon,0.0
1077,1930,exon,0.0
1078,1931,exon,0.0
1079,1932,exon,0.0
1080,1933,exon,0.0
1081,1934,exon,0.0
1082,1935,exon,0.0
1083,1936,exon,0.0
1084,1937,exon,0.0
1085,1938,exon,0.0
1086,1939,exon,0.0
1087,1940,exon,0.0
1088,1941,exon,0.0
1089,1942,exon,0.0
1090,1943,exon,0.0
1091,1944,exon,0.0
1092,1945,exon,0.0
1093,1946,exon,0.0
1094,1947,exon,0.0
1095,1948,exon,0.0
1096,1949,exon,0.0
1097,1950,exon,0.0
1098,1951,exon,0.0
1099,1952,exon,0.0
1100,1953,exon,0.0
1101,1954,exon,0.0
1102,1955,exon,0.0
1103,1956,exon,0.0
1104,1957,exon,0.0
1105,1958,exon,0.0
1106,1959,exon,0.0
1107,1960,exon,0.0
1108,1961,exon,0.0
1109,1962,exon,0.0
1110,1963,exon,0.0
1111,1964,exon,0.0
1112,1965,exon,0.0
1113,1966,exon,0.0
1114,1967,exon,0.0
1115,1968,exon,0.0
1116,1969,exon,0.0
1117,1970,exon,0.0
1118,1971,exon,0.0
1119,1972,exon,0.0
1120,1973,exon,0.0
1121,1974,exon,0.0
1122,1975,exon,0.0
1123,1976,exon,0.0
1124,1977,exon,0.0
1125,1978,exon,0.0
1126,1979,exon,0.0
1127,1980,exon,0.0
1128,1981,exon,0.0
1129,1982,exon,0.0
1130,1983,exon,0.0
1131,1984,exon,0.0
1132,1985,exon,0.0
1133,1986,exon,0.0
1134,1987,exon,0.0
1135,1988,exon,0.0
1136,1989,exon,0.0
1137,1990,exon,0.0
1138,1991,exon,0.0
1139,1992,exon,0.0
1140,1993,exon,0.0
1141,1994,exon,0.0
1142,1995,exon,0.0
1143,1996,exon,0.0
1144,1997,exon,0.0
1145,1998,exon,0.0
1146,1999,exon,0.0
1147,853,intron,0.0
1148,854,intron,0.0
1149,855,intron,0.0
1150,856,intron,0.0
1151,857,intron,0.0
1152,858,intron,0.0
1153,859,intron,0.0
1154,860,intron,0.0
1155,861,intron,0.0
1156,862,intron,0.0
1157,863,intron,0.0
1158,864,intron,0.0
1159,865,intron,0.0
1160,866,intron,0.0
1161,867,intron,0.0
1162,868,intron,0.0
1163,869,intron,0.0
1164,870,intron,0.0
1165,871,intron,0.0
1166,872,intron,0.0
1167,873,intron,0.0
1168,874,intron,0.0
1169,875,intron,0.0
1170,876,intron,0.0
1171,877,intron,0.0
1172,878,intron,0.0
1173,879,intron,0.0
1174,880,intron,0.0
1175,881,intron,0.0
1176,882,intron,0.0
1177,883,intron,0.0
1178,884,intron,0.0
1179,885,intron,0.0
1180,886,intron,0.0
1181,887,intron,0.0
1182,888,intron,0.0
1183,889,intron,0.0
1184,890,intron,0.0
1185,891,intron,0.0
1186,892,intron,0.0
1187,893,intron,0.0
1188,894,intron,0.0
1189,895,intron,0.0
1190,896,intron,0.0
1191,897,intron,0.0
1192,898,intron,0.0
1193,899,intron,0.0
1194,900,intron,0.0
1195,901,intron,0.0
1196,902,intron,0.0
1197,903,intron,0.0
1198,904,intron,0.0
1199,905,intron,0.0
1200,906,intron,0.0
1201,907,intron,0.0
1202,908,intron,0.0
1203,909,intron,0.0
1204,910,intron,0.0
1205,911,intron,0.0
1206,912,intron,0.0
1207,913,intron,0.0
1208,914,intron,0.0
1209,915,intron,0.0
1210,916,intron,0.0
1211,917,intron,0.0
1212,918,intron,0.0
1213,919,intron,0.0
1214,920,intron,0.0
1215,921,intron,0.0
1216,922,intron,0.0
1217,923,intron,0.0
1218,924,intron,0.0
1219,925,intron,0.0
1220,926,intron,0.0
1221,927,intron,0.0
1222,928,intron,0.0
1223,929,intron,0.0
1224,930,intron,0.0
1225,931,intron,1.7006802721088434e-06
1226,932,intron,3.401360544217687e-06
1227,933,intron,5.10204081632653e-06
1228,934,intron,6.802721088435374e-06
1229,935,intron,1.0204081632653063e-05
1230,936,intron,1.530612244897959e-05
1231,937,intron,2.040816326530612e-05
1232,938,intron,2.551020408163265e-05
1233,939,intron,3.401360544217687e-05
1234,940,intron,4.251700680272109e-05
1235,941,intron,5.102040816326531e-05
1236,942,intron,6.122448979591836e-05
1237,943,intron,7.312925170068027e-05
1238,944,intron,8.673469387755104e-05
1239,945,intron,0.00010204081632653062
1240,946,intron,0.00012074829931972789
1241,947,intron,0.000141156462585034
1242,948,intron,0.00016496598639455782
1243,949,intron,0.00018877551020408161
1244,950,intron,0.00021768707482993198
1245,951,intron,0.0002517006802721088
1246,952,intron,0.0002942176870748299
1247,953,intron,0.0003486394557823129
1248,954,intron,0.0004098639455782312
1249,955,intron,0.000477891156462585
1250,956,intron,0.0005493197278911564
1251,957,intron,0.0006326530612244898
1252,958,intron,0.0007261904761904762
1253,959,intron,0.0008265306122448979
1254,960,intron,0.0009353741496598639
1255,961,intron,0.0010544217687074831
1256,962,intron,0.0011819727891156464
1257,963,intron,0.0013282312925170067
1258,964,intron,0.0014795918367346938
1259,965,intron,0.001639455782312925
1260,966,intron,0.0018095238095238093
1261,967,intron,0.001993197278911565
1262,968,intron,0.002195578231292517
1263,969,intron,0.00241156462585034
1264,970,intron,0.002644557823129252
1265,971,intron,0.0028945578231292517
1266,972,intron,0.003163265306122449
1267,973,intron,0.0034489795918367346
1268,974,intron,0.0037517006802721088
1269,975,intron,0.004078231292517007
1270,976,intron,0.004428571428571428
1271,977,intron,0.004797619047619047
1272,978,intron,0.005192176870748299
1273,979,intron,0.005613945578231292
1274,980,intron,0.006066326530612245
1275,981,intron,0.006539115646258503
1276,982,intron,0.007040816326530612
1277,983,intron,0.007566326530612246
1278,984,intron,0.008110544217687074
1279,985,intron,0.008680272108843538
1280,986,intron,0.009275510204081634
1281,987,intron,0.009904761904761906
1282,988,intron,0.0105578231292517
1283,989,intron,0.011222789115646259
1284,990,intron,0.011904761904761906
1285,991,intron,0.012605442176870749
1286,992,intron,0.013328231292517007
1287,993,intron,0.014069727891156463
1288,994,intron,0.014821428571428572
1289,995,intron,0.015596938775510204
1290,996,intron,0.016387755102040814
1291,997,intron,0.017197278911564622
1292,998,intron,0.01804421768707483
1293,999,intron,0.018914965986394555
1294,1000,intron,0.0198078231292517
1295,1001,intron,0.020726190476190474
1296,1002,intron,0.021668367346938777
1297,1003,intron,0.022646258503401358
1298,1004,intron,0.02364115646258503
1299,1005,intron,0.024656462585034015
1300,1006,intron,0.02569557823129252
1301,1007,intron,0.02676190476190476
1302,1008,intron,0.027853741496598642
1303,1009,intron,0.02897108843537415
1304,1010,intron,0.030120748299319728
1305,1011,intron,0.031287414965986395
1306,1012,intron,0.03248639455782312
1307,1013,intron,0.03370238095238095
1308,1014,intron,0.03494047619047619
1309,1015,intron,0.03619047619047619
1310,1016,intron,0.037465986394557824
1311,1017,intron,0.0387704081632653
1312,1018,intron,0.040105442176870745
1313,1019,intron,0.04146938775510204
1314,1020,intron,0.042846938775510206
1315,1021,intron,0.04425340136054422
1316,1022,intron,0.04569897959183673
1317,1023,intron,0.04718197278911565
1318,1024,intron,0.048697278911564626
1319,1025,intron,0.05023639455782313
1320,1026,intron,0.0518078231292517
1321,1027,intron,0.053406462585034016
1322,1028,intron,0.055022108843537414
1323,1029,intron,0.05665136054421768
1324,1030,intron,0.05830442176870748
1325,1031,intron,0.059981292517006804
1326,1032,intron,0.06168877551020408
1327,1033,intron,0.06341156462585035
1328,1034,intron,0.06516156462585034
1329,1035,intron,0.06693877551020408
1330,1036,intron,0.0687482993197279
1331,1037,intron,0.07057993197278913
1332,1038,intron,0.07242517006802722
1333,1039,intron,0.07429251700680273
1334,1040,intron,0.07618537414965987
1335,1041,intron,0.07810204081632653
1336,1042,intron,0.08004591836734692
1337,1043,intron,0.08201530612244898
1338,1044,intron,0.08400170068027212
1339,1045,intron,0.086
1340,1046,intron,0.08801700680272108
1341,1047,intron,0.09004761904761906
1342,1048,intron,0.09210034013605442
1343,1049,intron,0.09417176870748299
1344,1050,intron,0.0962687074829932
1345,1051,intron,0.09838945578231294
1346,1052,intron,0.10053061224489795
1347,1053,intron,0.10268877551020407
1348,1054,intron,0.10487244897959183
1349,1055,intron,0.107078231292517
1350,1056,intron,0.10930952380952381
1351,1057,intron,0.11156122448979591
1352,1058,intron,0.11383843537414966
1353,1059,intron,0.11615136054421768
1354,1060,intron,0.11848809523809524
1355,1061,intron,0.1208469387755102
1356,1062,intron,0.12323809523809523
1357,1063,intron,0.12564455782312925
1358,1064,intron,0.12807142857142859
1359,1065,intron,0.13051020408163266
1360,1066,intron,0.13296258503401362
1361,1067,intron,0.1354421768707483
1362,1068,intron,0.13794387755102042
1363,1069,intron,0.14046598639455782
1364,1070,intron,0.14301020408163267
1365,1071,intron,0.14556632653061222
1366,1072,intron,0.14814625850340135
1367,1073,intron,0.15075680272108843
1368,1074,intron,0.15339965986394558
1369,1075,intron,0.15606972789115645
1370,1076,intron,0.15876020408163266
1371,1077,intron,0.16146768707482995
1372,1078,intron,0.16419897959183674
1373,1079,intron,0.16694897959183672
1374,1080,intron,0.16971938775510204
1375,1081,intron,0.1725034013605442
1376,1082,intron,0.1753078231292517
1377,1083,intron,0.1781360544217687
1378,1084,intron,0.18098469387755103
1379,1085,intron,0.18386054421768708
1380,1086,intron,0.18675510204081633
1381,1087,intron,0.18968197278911567
1382,1088,intron,0.19263265306122448
1383,1089,intron,0.19559523809523807
1384,1090,intron,0.19857482993197278
1385,1091,intron,0.20157482993197276
1386,1092,intron,0.20459353741496597
1387,1093,intron,0.20762244897959184
1388,1094,intron,0.2106649659863946
1389,1095,intron,0.21373469387755104
1390,1096,intron,0.21682142857142855
1391,1097,intron,0.21991326530612243
1392,1098,intron,0.22301360544217685
1393,1099,intron,0.22612244897959183
1394,1100,intron,0.22924319727891157
1395,1101,intron,0.2323707482993197
1396,1102,intron,0.23551020408163265
1397,1103,intron,0.23866666666666667
1398,1104,intron,0.24182142857142855
1399,1105,intron,0.2449897959183673
1400,1106,intron,0.24817687074829933
1401,1107,intron,0.2513639455782313
1402,1108,intron,0.25455272108843535
1403,1109,intron,0.25775
1404,1110,intron,0.260937074829932
1405,1111,intron,0.2641377551020408
1406,1112,intron,0.2673486394557823
1407,1113,intron,0.2705697278911565
1408,1114,intron,0.27379251700680274
1409,1115,intron,0.2770238095238095
1410,1116,intron,0.28026020408163266
1411,1117,intron,0.28348809523809526
1412,1118,intron,0.28671938775510203
1413,1119,intron,0.2899506802721088
1414,1120,intron,0.2931802721088435
1415,1121,intron,0.29640816326530617
1416,1122,intron,0.29962755102040817
1417,1123,intron,0.3028384353741496
1418,1124,intron,0.3060442176870749
1419,1125,intron,0.309234693877551
1420,1126,intron,0.312406462585034
1421,1127,intron,0.3155527210884354
1422,1128,intron,0.3187006802721088
1423,1129,intron,0.321843537414966
1424,1130,intron,0.3249829931972789
1425,1131,intron,0.328125850340136
1426,1132,intron,0.3312653061224489
1427,1133,intron,0.3343894557823129
1428,1134,intron,0.3374982993197279
1429,1135,intron,0.3405884353741496
1430,1136,intron,0.34368027210884355
1431,1137,intron,0.34677721088435376
1432,1138,intron,0.34987755102040813
1433,1139,intron,0.35296768707482995
1434,1140,intron,0.35605782312925166
1435,1141,intron,0.35914965986394554
1436,1142,intron,0.36222448979591837
1437,1143,intron,0.36529761904761904
1438,1144,intron,0.3683639455782313
1439,1145,intron,0.3714098639455782
1440,1146,intron,0.37444557823129254
1441,1147,intron,0.37746768707482997
1442,1148,intron,0.3804863945578231
1443,1149,intron,0.3834982993197279
1444,1150,intron,0.3864812925170068
1445,1151,intron,0.3894625850340136
1446,1152,intron,0.3924404761904762
1447,1153,intron,0.39540646258503404
1448,1154,intron,0.3983639455782313
1449,1155,intron,0.4013095238095238
1450,1156,intron,0.4042465986394558
1451,1157,intron,0.40716156462585035
1452,1158,intron,0.4100816326530612
1453,1159,intron,0.4129795918367347
1454,1160,intron,0.41586734693877553
1455,1161,intron,0.41874319727891157
1456,1162,intron,0.42162244897959184
1457,1163,intron,0.4244914965986394
1458,1164,intron,0.4273384353741496
1459,1165,intron,0.4301666666666667
1460,1166,intron,0.43297448979591835
1461,1167,intron,0.4357755102040816
1462,1168,intron,0.4385493197278912
1463,1169,intron,0.44129421768707483
1464,1170,intron,0.4440119047619047
1465,1171,intron,0.4467057823129252
1466,1172,intron,0.4493962585034013
1467,1173,intron,0.45207142857142857
1468,1174,intron,0.45473979591836733
1469,1175,intron,0.4574030612244898
1470,1176,intron,0.4600544217687075
1471,1177,intron,0.46269557823129254
1472,1178,intron,0.4653163265306122
1473,1179,intron,0.46791666666666665
1474,1180,intron,0.4705051020408163
1475,1181,intron,0.47307482993197275
1476,1182,intron,0.47563095238095243
1477,1183,intron,0.47816326530612246
1478,1184,intron,0.480687074829932
1479,1185,intron,0.48320578231292516
1480,1186,intron,0.4857159863945578
1481,1187,intron,0.48821088435374155
1482,1188,intron,0.4906904761904761
1483,1189,intron,0.4931462585034013
1484,1190,intron,0.4955816326530612
1485,1191,intron,0.4980034013605442
1486,1192,intron,0.500421768707483
1487,1193,intron,0.5028299319727891
1488,1194,intron,0.5052363945578231
1489,1195,intron,0.5076275510204082
1490,1196,intron,0.5100102040816327
1491,1197,intron,0.5123707482993197
1492,1198,intron,0.5147125850340135
1493,1199,intron,0.5170493197278913
1494,1200,intron,0.5193775510204082
1495,1201,intron,0.5216904761904761
1496,1202,intron,0.5239880952380952
1497,1203,intron,0.5262738095238096
1498,1204,intron,0.5285527210884354
1499,1205,intron,0.530812925170068
1500,1206,intron,0.5330442176870748
1501,1207,intron,0.5352568027210884
1502,1208,intron,0.537469387755102
1503,1209,intron,0.5396598639455782
1504,1210,intron,0.5418418367346939
1505,1211,intron,0.5440017006802721
1506,1212,intron,0.5461615646258504
1507,1213,intron,0.5483078231292516
1508,1214,intron,0.5504387755102041
1509,1215,intron,0.5525561224489797
1510,1216,intron,0.5546598639455783
1511,1217,intron,0.5567414965986394
1512,1218,intron,0.5588163265306123
1513,1219,intron,0.5608707482993196
1514,1220,intron,0.5629030612244897
1515,1221,intron,0.5649132653061224
1516,1222,intron,0.5669098639455783
1517,1223,intron,0.5688962585034014
1518,1224,intron,0.5708707482993197
1519,1225,intron,0.5728367346938776
1520,1226,intron,0.574795918367347
1521,1227,intron,0.5767397959183673
1522,1228,intron,0.5786768707482993
1523,1229,intron,0.5806054421768707
1524,1230,intron,0.582515306122449
1525,1231,intron,0.5844098639455783
1526,1232,intron,0.5862840136054421
1527,1233,intron,0.5881428571428571
1528,1234,intron,0.5899761904761905
1529,1235,intron,0.591795918367347
1530,1236,intron,0.5936122448979593
1531,1237,intron,0.5954132653061224
1532,1238,intron,0.5971972789115646
1533,1239,intron,0.5989608843537415
1534,1240,intron,0.6007125850340136
1535,1241,intron,0.602452380952381
1536,1242,intron,0.6041666666666666
1537,1243,intron,0.6058673469387754
1538,1244,intron,0.6075680272108843
1539,1245,intron,0.6092653061224489
1540,1246,intron,0.6109489795918367
1541,1247,intron,0.6126156462585034
1542,1248,intron,0.6142772108843537
1543,1249,intron,0.6159251700680273
1544,1250,intron,0.6175612244897959
1545,1251,intron,0.6191938775510205
1546,1252,intron,0.6208146258503402
1547,1253,intron,0.6224217687074829
1548,1254,intron,0.6240289115646259
1549,1255,intron,0.6256258503401362
1550,1256,intron,0.6272159863945578
1551,1257,intron,0.6288044217687074
1552,1258,intron,0.6303843537414966
1553,1259,intron,0.6319608843537414
1554,1260,intron,0.6335255102040817
1555,1261,intron,0.6350731292517006
1556,1262,intron,0.6366037414965987
1557,1263,intron,0.6381173469387755
1558,1264,intron,0.6396309523809524
1559,1265,intron,0.6411275510204082
1560,1266,intron,0.6426071428571429
1561,1267,intron,0.6440816326530612
1562,1268,intron,0.6455493197278911
1563,1269,intron,0.6470136054421769
1564,1270,intron,0.6484761904761903
1565,1271,intron,0.6499302721088435
1566,1272,intron,0.6513792517006802
1567,1273,intron,0.6528282312925171
1568,1274,intron,0.6542653061224489
1569,1275,intron,0.655687074829932
1570,1276,intron,0.6570952380952381
1571,1277,intron,0.6584829931972789
1572,1278,intron,0.6598520408163265
1573,1279,intron,0.6612108843537414
1574,1280,intron,0.6625629251700681
1575,1281,intron,0.663908163265306
1576,1282,intron,0.665248299319728
1577,1283,intron,0.6665833333333334
1578,1284,intron,0.6678979591836735
1579,1285,intron,0.6691972789115646
1580,1286,intron,0.6704880952380952
1581,1287,intron,0.6717619047619048
1582,1288,intron,0.6730306122448979
1583,1289,intron,0.674299319727891
1584,1290,intron,0.6755561224489796
1585,1291,intron,0.6768146258503401
1586,1292,intron,0.6780595238095238
1587,1293,intron,0.6792908163265307
1588,1294,intron,0.6805119047619048
1589,1295,intron,0.6817159863945579
1590,1296,intron,0.6829013605442176
1591,1297,intron,0.6840850340136055
1592,1298,intron,0.6852568027210885
1593,1299,intron,0.6864183673469388
1594,1300,intron,0.6875680272108844
1595,1301,intron,0.6887074829931974
1596,1302,intron,0.689841836734694
1597,1303,intron,0.6909625850340136
1598,1304,intron,0.6920816326530612
1599,1305,intron,0.6931768707482993
1600,1306,intron,0.6942653061224491
1601,1307,intron,0.6953469387755102
1602,1308,intron,0.6964285714285713
1603,1309,intron,0.6975017006802721
1604,1310,intron,0.6985578231292517
1605,1311,intron,0.6996139455782313
1606,1312,intron,0.7006683673469388
1607,1313,intron,0.7017176870748298
1608,1314,intron,0.7027670068027211
1609,1315,intron,0.7038163265306123
1610,1316,intron,0.7048605442176871
1611,1317,intron,0.705891156462585
1612,1318,intron,0.7069183673469388
1613,1319,intron,0.7079234693877551
1614,1320,intron,0.7089115646258504
1615,1321,intron,0.7098843537414966
1616,1322,intron,0.7108486394557824
1617,1323,intron,0.7118146258503402
1618,1324,intron,0.7127670068027212
1619,1325,intron,0.7137142857142857
1620,1326,intron,0.7146581632653062
1621,1327,intron,0.7156071428571428
1622,1328,intron,0.7165527210884354
1623,1329,intron,0.7174846938775511
1624,1330,intron,0.7184166666666667
1625,1331,intron,0.7193333333333333
1626,1332,intron,0.7202414965986396
1627,1333,intron,0.721141156462585
1628,1334,intron,0.7220323129251701
1629,1335,intron,0.7229217687074829
1630,1336,intron,0.723811224489796
1631,1337,intron,0.7247091836734694
1632,1338,intron,0.7256122448979593
1633,1339,intron,0.7265068027210885
1634,1340,intron,0.727391156462585
1635,1341,intron,0.7282636054421768
1636,1342,intron,0.7291360544217687
1637,1343,intron,0.730001700680272
1638,1344,intron,0.7308707482993198
1639,1345,intron,0.7317397959183675
1640,1346,intron,0.7325986394557823
1641,1347,intron,0.7334540816326531
1642,1348,intron,0.7343044217687075
1643,1349,intron,0.735158163265306
1644,1350,intron,0.7360068027210884
1645,1351,intron,0.736843537414966
1646,1352,intron,0.7376700680272108
1647,1353,intron,0.7384931972789116
1648,1354,intron,0.7393146258503401
1649,1355,intron,0.7401156462585033
1650,1356,intron,0.7409132653061224
1651,1357,intron,0.7417159863945578
1652,1358,intron,0.7425221088435373
1653,1359,intron,0.7433231292517007
1654,1360,intron,0.7441241496598638
1655,1361,intron,0.7449098639455783
1656,1362,intron,0.7456921768707482
1657,1363,intron,0.7464676870748299
1658,1364,intron,0.74725
1659,1365,intron,0.7480238095238095
1660,1366,intron,0.7487959183673469
1661,1367,intron,0.7495612244897959
1662,1368,intron,0.7503248299319728
1663,1369,intron,0.7510782312925169
1664,1370,intron,0.7518265306122448
1665,1371,intron,0.7525748299319728
1666,1372,intron,0.7533078231292518
1667,1373,intron,0.7540340136054422
1668,1374,intron,0.7547585034013605
1669,1375,intron,0.7554778911564627
1670,1376,intron,0.7561921768707484
1671,1377,intron,0.7569115646258504
1672,1378,intron,0.7576258503401361
1673,1379,intron,0.7583350340136056
1674,1380,intron,0.7590391156462586
1675,1381,intron,0.7597363945578232
1676,1382,intron,0.7604234693877552
1677,1383,intron,0.7610986394557823
1678,1384,intron,0.7617704081632654
1679,1385,intron,0.762437074829932
1680,1386,intron,0.7631054421768707
1681,1387,intron,0.7637738095238096
1682,1388,intron,0.7644370748299321
1683,1389,intron,0.765093537414966
1684,1390,intron,0.765748299319728
1685,1391,intron,0.7663945578231293
1686,1392,intron,0.7670289115646258
1687,1393,intron,0.7676700680272108
1688,1394,intron,0.7683095238095239
1689,1395,intron,0.7689506802721089
